stock_code,description,revenue,sold_units,orders,return_value,return_units,cancelled_orders,return_unit_rate
84984A,GREEN PEONY CUSHION COVER,88.35000000000001,19,6,0.0,0.0,0.0,0.0
84306,S/3 PINK SQUARE PLANTERS ROSES,88.22,10,9,0.0,0.0,0.0,0.0
90166,PINK & WHITE ROSEBUD RING,88.04,21,15,0.0,0.0,0.0,0.0
90129F,RED GLASS TASSLE BAG CHARM,88.03,40,16,0.0,0.0,0.0,0.0
84531B,BLUE KNITTED EGG COSY,87.56,156,28,0.0,0.0,0.0,0.0
84989a,75 GREEN FAIRY CAKE CASES,87.51,42,25,0.0,0.0,0.0,0.0
23442,12 HANGING EGGS HAND PAINTED,87.36,42,7,0.0,0.0,0.0,0.0
20869,GOLD FABRIC MIRROR,86.76,180,29,0.0,0.0,0.0,0.0
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,86.75,77,23,5.9,2.0,1.0,0.02531645569620253
23614,SET 10 CARDS 12 DAYS WRAP  17058,86.58000000000001,26,11,0.0,0.0,0.0,0.0
90003E,GREEN PAIR HEART HAIR SLIDES,86.11,23,14,15.0,4.0,1.0,0.14814814814814814
79051A,SMOKEY GREY COLOUR GLASS,85.91999999999999,240,15,0.0,0.0,0.0,0.0
79403,FROSTED WHITE BASE,85.52,95,15,0.0,0.0,0.0,0.0
75172,PAINTED SEA SHELL METAL WINDCHIME,85.31,93,8,0.0,0.0,0.0,0.0
20821,GOLDIE LOOKING MIRROR,84.15,17,6,59.400000000000006,12.0,2.0,0.41379310344827586
23456,MEDIUM PARLOUR FRAME,84.1,22,2,8.3,2.0,1.0,0.08333333333333333
79030D,"TUMBLER, BAROQUE",84.03999999999999,56,7,0.39,1.0,1.0,0.017543859649122806
16169K,WRAP FOLK ART,84.0,200,8,0.0,0.0,0.0,0.0
20941,FROG CANDLE,83.78,64,19,2.5,2.0,1.0,0.030303030303030304
90072,RUBY DROP CHANDELIER EARRINGS,83.42,21,14,0.0,0.0,0.0,0.0
22016,Dotcomgiftshop Gift Voucher £100.00,83.33,1,1,0.0,0.0,0.0,0.0
90123C,GREEN HEART OF GLASS BRACELET,83.29,14,6,0.0,0.0,0.0,0.0
90129A,PINK GLASS TASSLE BAG CHARM,82.97999999999999,45,20,0.0,0.0,0.0,0.0
84881,BLUE WIRE SPIRAL CANDLE HOLDER,82.57,12,6,6.35,1.0,1.0,0.07692307692307693
35968,FOLK ART METAL HEART T-LIGHT HOLDER,82.1,163,19,0.0,0.0,0.0,0.0
35638A,PINK AND BLACK STRING CURTAIN,82.1,38,5,0.0,0.0,0.0,0.0
16049,TEATIME GEL PENS ASST,82.08,504,5,0.0,0.0,0.0,0.0
90108,BLUE BLOSSOM HAIR CLIP,81.96000000000001,70,12,10.5,10.0,1.0,0.125
21226,POCKET MIRROR WOODLAND,81.8,94,20,0.0,0.0,0.0,0.0
20664,TROPICAL HOLIDAY PURSE,81.66,32,18,0.0,0.0,0.0,0.0
71496A,A4 WALL TIDY BLUE OFFICE,80.96000000000001,127,12,0.0,0.0,0.0,0.0
90175C,BLUE GLASS CHUNKY CHARM BRACELET,80.55,9,6,0.0,0.0,0.0,0.0
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",80.46,174,27,0.0,0.0,0.0,0.0
84927E,FLOWERS TILE HOOK,80.16000000000001,59,13,4.2,2.0,1.0,0.03278688524590164
23370,SET 36 COLOUR PENCILS DOILEY,80.0,64,3,1.25,1.0,1.0,0.015384615384615385
90129C,GREEN GLASS TASSLE BAG CHARM,79.76,35,16,0.0,0.0,0.0,0.0
90124A,PINK MURANO TWIST NECKLACE,79.66,8,6,0.0,0.0,0.0,0.0
90162B,ANT SILVER LIME GREEN BOUDICCA RING,79.65,27,10,2.95,1.0,1.0,0.03571428571428571
84984B,RED PEONY CUSHION COVER,79.05000000000001,17,5,0.0,0.0,0.0,0.0
72811,SMALL ZINC/GLASS CANDLEHOLDER,78.92999999999999,53,8,0.0,0.0,0.0,0.0
84847,FLORAL BATHROOM SET,78.75,21,11,0.0,0.0,0.0,0.0
90039D,FIRE POLISHED GLASS BRACELET GREEN,78.69,21,9,0.0,0.0,0.0,0.0
84906,PINK B'FLY C/COVER W BOBBLES,78.17,12,7,1.95,1.0,1.0,0.07692307692307693
37479B,CUBIC MUG FLOCK BLUE ON BROWN,78.09,131,21,0.0,0.0,0.0,0.0
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,77.91,13,8,0.0,0.0,0.0,0.0
90086,CRYSTAL FROG PHONE CHARM,77.78999999999999,102,28,0.0,0.0,0.0,0.0
23497,CLASSIC CROME BICYCLE BELL,77.4,60,2,17.4,12.0,1.0,0.16666666666666666
90129E,PURPLE GLASS TASSLE BAG CHARM,77.03999999999999,42,14,0.0,0.0,0.0,0.0
20980,36 PENCILS TUBE POSY,76.91,79,20,11.25,9.0,1.0,0.10227272727272728
84531A,PINK KNITTED EGG COSY,76.69,147,29,0.0,0.0,0.0,0.0
46000P,POLYESTER FILLER PAD 65CMx65CM,76.5,18,6,0.0,0.0,0.0,0.0
84840,SWEETHEART CARRY-ALL BASKET,76.44,6,6,17.0,2.0,1.0,0.25
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,76.38,27,16,0.0,0.0,0.0,0.0
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,76.32,9,6,0.0,0.0,0.0,0.0
90177C,DROP DIAMANTE EARRINGS CRYSTAL,76.23,26,14,17.700000000000003,6.0,1.0,0.1875
16207B,PINK HEART RED HANDBAG,76.14,29,18,0.0,0.0,0.0,0.0
20798,CLEAR MILKSHAKE GLASS,75.60000000000001,36,5,6.6,4.0,1.0,0.1
22416,SET OF 36 SPACEBOY PAPER DOILIES,75.42,51,8,8.7,6.0,1.0,0.10526315789473684
21946,PARTY TIME DESIGN FLANNEL,75.35,86,25,0.0,0.0,0.0,0.0
21413,PERIWINKLE T-LIGHT HOLDER,75.02,48,17,0.0,0.0,0.0,0.0
23061,VINTAGE ENGRAVED HEART,75.0,60,4,3.75,3.0,1.0,0.047619047619047616
gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,74.97,9,8,0.0,0.0,0.0,0.0
84968d,SET OF 16 VINTAGE RED CUTLERY,74.88,3,3,0.0,0.0,0.0,0.0
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,18,5,0.0,0.0,0.0,0.0
23068,ALUMINIUM HEART,74.7,30,6,0.0,0.0,0.0,0.0
84251G,"GREETING CARD, OVERCROWDED POOL.",74.7,270,53,0.0,0.0,0.0,0.0
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET,74.64,68,10,0.0,0.0,0.0,0.0
90118,PINK DAISY BAG CHARM,74.64,30,19,15.299999999999999,6.0,1.0,0.16666666666666666
85132b,CHARLIE AND LOLA TABLE TINS,74.60999999999999,9,9,0.0,0.0,0.0,0.0
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,74.58,90,9,0.0,0.0,0.0,0.0
21087,SET/6 POSIES PAPER CUPS,74.57000000000001,141,16,0.0,0.0,0.0,0.0
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,74.53,45,27,9.899999999999999,6.0,1.0,0.11764705882352941
22285,"DECORATION HEN ON NEST, HANGING",74.42999999999999,42,6,0.0,0.0,0.0,0.0
90081A,LILY BROOCH AMETHYST COLOUR,74.25,15,8,0.0,0.0,0.0,0.0
90098,NECKLACE+BRACELET PINK BUTTERFLY,73.95,29,10,15.299999999999999,6.0,1.0,0.17142857142857143
90177D,DROP DIAMANTE EARRINGS PURPLE,73.53,25,14,17.700000000000003,6.0,1.0,0.1935483870967742
85197,SET OF 12 MINI BUNNIES IN A BUCKET,73.5,35,19,0.0,0.0,0.0,0.0
90214C,"LETTER ""C"" BLING KEY RING",72.77,91,33,0.0,0.0,0.0,0.0
90103,PURPLE FRANGIPANI NECKLACE,72.66,29,16,0.0,0.0,0.0,0.0
84231,EASTER BUNNY WITH BASKET ON BACK,72.63,108,20,0.0,0.0,0.0,0.0
20960,WATERMELON BATH SPONGE,72.49,29,10,0.0,0.0,0.0,0.0
72801G,4 BURGUNDY WINE DINNER CANDLES,72.46,57,13,0.0,0.0,0.0,0.0
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72.0,72,7,0.0,0.0,0.0,0.0
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",71.4,9,5,0.0,0.0,0.0,0.0
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,71.27,38,8,413.65,325.0,4.0,0.8953168044077136
17014A,ORIGAMI VANILLA INCENSE CONES,71.19,155,8,0.0,0.0,0.0,0.0
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,71.08,12,6,49.800000000000004,12.0,1.0,0.5
20933,YELLOW POT PLANT CANDLE,71.05,23,9,0.0,0.0,0.0,0.0
90214S,"LETTER ""S"" BLING KEY RING",71.0,94,41,0.0,0.0,0.0,0.0
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,70.97,12,8,0.0,0.0,0.0,0.0
47589,CONGRATULATIONS BUNTING,70.85000000000001,13,3,0.0,0.0,0.0,0.0
84251B,"GREETING CARD, STICKY GORDON",70.78,245,53,2.2800000000000002,12.0,1.0,0.04669260700389105
51020B,STRIPY DESIGN SHOWER CAP,70.57,197,15,0.29,1.0,1.0,0.005050505050505051
84927A,WAKE UP COCKEREL TILE HOOK,70.45,50,18,0.39,1.0,1.0,0.0196078431372549
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,70.27,79,11,0.0,0.0,0.0,0.0
90051,CRACKED GLAZE NECKLACE RED,70.16,10,7,0.0,0.0,0.0,0.0
16161G,WRAP BAD HAIR DAY,70.0,700,22,0.0,0.0,0.0,0.0
16020C,CLEAR STATIONERY BOX SET,69.89999999999999,84,17,0.0,0.0,0.0,0.0
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,69.85,77,7,0.0,0.0,0.0,0.0
46126A,ELVIS WALLHANGING / CURTAIN,69.84,52,8,0.0,0.0,0.0,0.0
81952V,ROUND PURPLE CLOCK WITH SUCKER,69.73,367,24,0.0,0.0,0.0,0.0
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,69.66,45,15,20.299999999999997,14.0,2.0,0.23728813559322035
90199A,5 STRAND GLASS NECKLACE BLACK,69.63,11,6,0.0,0.0,0.0,0.0
84549,CROCHET WHITE RABBIT KEYRING,69.38,38,7,0.0,0.0,0.0,0.0
90019C,SILVER BLACK ORBIT BRACELET,68.73,13,11,0.0,0.0,0.0,0.0
85188B,PINK METAL SWINGING BUNNY,68.69999999999999,78,10,0.0,0.0,0.0,0.0
90151,SILVER/NATURAL SHELL NECKLACE,68.0,8,4,0.0,0.0,0.0,0.0
22597,CHRISTMAS MUSICAL ZINC HEART,67.89999999999999,58,10,28.9,34.0,2.0,0.3695652173913043
90194,SILVER LARIAT BLACK STONE EARRINGS,67.87,16,10,0.0,0.0,0.0,0.0
84247K,"FOLK ART GREETING CARD,pack/12",67.85000000000001,23,9,32.45,11.0,1.0,0.3235294117647059
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,67.83,11,7,0.0,0.0,0.0,0.0
90155,RESIN NECKLACE W PASTEL BEADS,67.62,9,7,0.0,0.0,0.0,0.0
84874B,BLUE TRAVEL FIRST AID KIT,67.50999999999999,41,14,0.0,0.0,0.0,0.0
85049B,LUSH GREENS RIBBONS,67.5,54,13,0.0,0.0,0.0,0.0
82011A,"BATHROOM SCALES, TROPICAL BEACH",67.5,18,12,0.0,0.0,0.0,0.0
35916A,YELLOW FELT HANGING HEART W FLOWER,67.39,87,29,0.0,0.0,0.0,0.0
90144,SILVER DROP EARRINGS WITH FLOWER,67.36,18,14,0.0,0.0,0.0,0.0
90024B,NEW BAROQUE B'FLY NECKLACE RED,67.28,8,6,17.0,2.0,1.0,0.2
37444A,YELLOW BREAKFAST CUP AND SAUCER,67.13000000000001,55,18,0.0,0.0,0.0,0.0
84859B,BLUE DISCO HANDBAG,66.75999999999999,32,11,0.0,0.0,0.0,0.0
90040B,MURANO STYLE GLASS BRACELET BLACK,66.7,18,11,0.0,0.0,0.0,0.0
35819P,"ACRYLIC HANGING JEWEL,PINK",66.55,95,7,0.0,0.0,0.0,0.0
84686,BEACH HUT MIRROR,66.39,49,8,0.0,0.0,0.0,0.0
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,66.36000000000001,81,7,0.0,0.0,0.0,0.0
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,66.32,8,5,0.0,0.0,0.0,0.0
20663,QUEEN OF THE SKIES HOLIDAY PURSE,66.26,25,20,0.0,0.0,0.0,0.0
85008,SET OF 3 CONEY ISLAND OVAL BOXES,66.12,13,8,0.0,0.0,0.0,0.0
20835,FRENCH LATTICE CUSHION COVER,65.8,67,8,0.0,0.0,0.0,0.0
21031,SPACE CADET BLACK,65.49,53,19,0.0,0.0,0.0,0.0
90214L,"LETTER ""L"" BLING KEY RING",65.03999999999999,94,37,0.0,0.0,0.0,0.0
84247N,PACK/12 BLUE FOLKART CARDS,64.9,22,18,0.0,0.0,0.0,0.0
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,64.58,22,15,0.0,0.0,0.0,0.0
23235,BISCUIT TIN VINTAGE LEAF,64.56,24,3,40.46,14.0,7.0,0.3684210526315789
90202D,PINK ENAMEL FLOWER HAIR TIE,64.46000000000001,22,11,17.700000000000003,6.0,1.0,0.21428571428571427
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,64.38,10,5,0.0,0.0,0.0,0.0
90202A,PURPLE ENAMEL FLOWER HAIR TIE,64.28,22,15,17.700000000000003,6.0,1.0,0.21428571428571427
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",64.08,8,5,0.0,0.0,0.0,0.0
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,64.04,7,7,0.0,0.0,0.0,0.0
23253,16 PC CUTLERY SET PANTRY DESIGN,63.8,4,1,31.9,2.0,2.0,0.3333333333333333
22407,MONEY BOX FIRST ADE DESIGN,63.75,51,13,0.0,0.0,0.0,0.0
84875D,BLUE SQUARE COMPACT MIRROR,63.75,51,8,0.0,0.0,0.0,0.0
21692,SILVER LATTICE VANILLA CANDLE POT,63.75,17,7,0.0,0.0,0.0,0.0
84673A,PINK FLY SWAT,63.720000000000006,92,43,0.0,0.0,0.0,0.0
72133,COLUMBIAN CANDLE RECTANGLE,63.51,45,16,0.0,0.0,0.0,0.0
90196B,BLACK GEMSTONE NECKLACE 45CM,63.480000000000004,5,5,0.0,0.0,0.0,0.0
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",63.28000000000001,162,5,0.0,0.0,0.0,0.0
62094B,TURQ ICE CREAM BUM BAG,63.209999999999994,19,8,0.0,0.0,0.0,0.0
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,63.11,12,10,0.0,0.0,0.0,0.0
S,SAMPLES,63.05,2,2,3112.44,61.0,17.0,0.9682539682539683
22145,CHRISTMAS CRAFT HEART STOCKING,63.0,30,1,0.0,0.0,0.0,0.0
84452,METAL RABBIT LADDER EASTER,62.9,74,16,3.4,4.0,1.0,0.05128205128205128
40046A,RED DAISY PAPER LAMPSHADE,62.5,50,6,0.0,0.0,0.0,0.0
84760S,SMALL HANGING GLASS+ZINC LANTERN,62.349999999999994,43,8,0.0,0.0,0.0,0.0
72351a,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,62.269999999999996,15,12,0.0,0.0,0.0,0.0
85160B,BLACK BIRD GARDEN DESIGN MUG,62.239999999999995,106,16,0.78,2.0,1.0,0.018518518518518517
84247L,FAWN AND MUSHROOM GREETING CARD,62.06,128,19,0.0,0.0,0.0,0.0
20848,ZINC HEART LATTICE CHARGER SMALL,61.95,21,8,0.0,0.0,0.0,0.0
90210B,CLEAR ACRYLIC FACETED BANGLE,61.56,41,7,0.0,0.0,0.0,0.0
90087,CRYSTAL SEA HORSE PHONE CHARM,61.459999999999994,107,25,0.0,0.0,0.0,0.0
16151A,FLOWERS HANDBAG blue and orange,61.25,49,3,0.0,0.0,0.0,0.0
23541,"WALL ART ,PUDDINGS",61.2,8,2,16.5,2.0,1.0,0.2
90183B,AMETHYST DROP EARRINGS W LONG BEADS,61.08,21,17,0.0,0.0,0.0,0.0
71495B,CD WALL TIDY RED FLOWERS,61.05,163,8,0.0,0.0,0.0,0.0
84985A,SET OF 72 GREEN PAPER DOILIES,60.9,42,18,7.25,5.0,1.0,0.10638297872340426
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,60.84,36,2,60.84,36.0,3.0,0.5
90065A,WHITE VINTAGE CRYSTAL BRACELET,60.75,9,4,0.0,0.0,0.0,0.0
90214K,"LETTER ""K"" BLING KEY RING",60.699999999999996,78,38,0.0,0.0,0.0,0.0
84984D,ORIENTAL RED CUSHION COVER,60.45,13,4,0.0,0.0,0.0,0.0
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,60.0,32,4,0.0,0.0,0.0,0.0
90031,BILI NUT AND WOOD NECKLACE,59.89,50,7,0.0,0.0,0.0,0.0
90206A,GOLD DIAMANTE STAR BROOCH,59.800000000000004,12,9,0.0,0.0,0.0,0.0
22849,"BREAD BIN, DINER STYLE, MINT",59.8,4,1,234.25,15.0,8.0,0.7894736842105263
22847,"BREAD BIN, DINER STYLE, IVORY",59.8,4,1,711.8,44.0,31.0,0.9166666666666666
23629,SET 10 CARDS DRESSING UP 17077,59.760000000000005,24,10,0.0,0.0,0.0,0.0
23537,I LOVE LONDON WALL ART,59.400000000000006,12,2,0.0,0.0,0.0,0.0
21910,WAY OUT METAL SIGN,59.39999999999999,36,8,0.0,0.0,0.0,0.0
23325,RUSTIC STRAWBERRY JAMPOT SMALL,59.39999999999999,36,3,29.699999999999996,18.0,3.0,0.3333333333333333
79071B,ENGLISH ROSE METAL WASTE BIN,59.0,20,11,0.0,0.0,0.0,0.0
90202C,GREEN ENAMEL FLOWER HAIR TIE,58.71,20,14,17.700000000000003,6.0,1.0,0.23076923076923078
20760,GARDEN PATH POCKET BOOK,58.65,69,21,0.0,0.0,0.0,0.0
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,58.64999999999999,23,4,30.599999999999998,12.0,1.0,0.34285714285714286
72134,COLUMBIAN  CUBE CANDLE,58.62,105,11,0.0,0.0,0.0,0.0
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,58.43,20,19,0.0,0.0,0.0,0.0
84877A,PINK ROUND COMPACT MIRROR,58.16,40,4,0.0,0.0,0.0,0.0
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,58.029999999999994,7,2,0.0,0.0,0.0,0.0
71406C,BLACK ORANGE SQUEEZER,57.96,138,21,0.0,0.0,0.0,0.0
16046,TEATIME PEN CASE & PENS,57.8,68,14,0.0,0.0,0.0,0.0
90210A,GREY ACRYLIC FACETED BANGLE,57.55,34,10,0.0,0.0,0.0,0.0
84466,TOP SECRET PEN SET,57.5,46,10,0.0,0.0,0.0,0.0
84597C,RETRO PINK BALL ASHTRAY,57.5,46,13,0.0,0.0,0.0,0.0
85006,SET 4 NURSERY DES ROUND BOXES,57.25,55,9,0.0,0.0,0.0,0.0
90214J,"LETTER ""J"" BLING KEY RING",57.21,71,41,0.0,0.0,0.0,0.0
21460,GREEN EASTER EGG HUNT START POST,56.779999999999994,28,11,0.0,0.0,0.0,0.0
90199B,5 STRAND GLASS NECKLACE AMETHYST,56.59,9,8,0.0,0.0,0.0,0.0
44236,PINK/PURPLE CIRCLE CURTAIN,56.52,52,6,0.0,0.0,0.0,0.0
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,56.31,15,10,15.0,4.0,1.0,0.21052631578947367
47341B,BLUE TABLE RUN FLOWER,56.25,45,11,0.0,0.0,0.0,0.0
90038A,GLASS AND PAINTED BEADS BRACELET TO,56.15,15,10,0.0,0.0,0.0,0.0
90050,CRACKED GLAZE NECKLACE IVORY,55.72,8,4,13.9,2.0,1.0,0.2
84679,CLASSICAL ROSE TABLE LAMP,55.7,6,2,0.0,0.0,0.0,0.0
90023,FILIGREE DIAMANTE EARRINGS,55.02,13,9,0.0,0.0,0.0,0.0
84750B,BLACK SMALL GLASS CAKE STAND,54.99,61,12,0.39,1.0,1.0,0.016129032258064516
90014A,SILVER M.O.P. ORBIT NECKLACE,54.800000000000004,11,6,0.0,0.0,0.0,0.0
90071,RUBY GLASS CLUSTER EARRINGS,54.62,44,33,0.0,0.0,0.0,0.0
72132,COLUMBIAN CUBE CANDLE,54.599999999999994,28,12,0.0,0.0,0.0,0.0
21336,GOLD WASHBAG,54.57,27,10,0.0,0.0,0.0,0.0
90040C,MURANO STYLE GLASS BRACELET GOLD,54.42,15,10,0.0,0.0,0.0,0.0
20759,CHRYSANTHEMUM POCKET BOOK,54.4,64,20,0.0,0.0,0.0,0.0
90040A,MURANO STYLE GLASS BRACELET RED,54.290000000000006,14,5,0.0,0.0,0.0,0.0
79323B,BLACK CHERRY LIGHTS,54.0,8,1,54.0,8.0,2.0,0.5
20793,BLUE TILED TRAY,54.0,8,4,33.75,5.0,1.0,0.38461538461538464
23389,SPACEBOY MINI RUCKSACK,53.95,13,4,8.3,2.0,1.0,0.13333333333333333
84251C,"GREETING CARD, TWO SISTERS.",53.88,127,40,0.0,0.0,0.0,0.0
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,53.760000000000005,11,5,0.0,0.0,0.0,0.0
90035A,"PEARL & SHELL 42""NECKL. GREEN",53.62,5,3,0.0,0.0,0.0,0.0
20851,ZINC HEART LATTICE TRAY OVAL,53.550000000000004,9,7,0.0,0.0,0.0,0.0
20697,LITTLE GREEN MONSTER SOFT TOY,53.55,21,11,0.0,0.0,0.0,0.0
20756,GREEN FERN POCKET BOOK,53.55,63,22,0.0,0.0,0.0,0.0
47586A,PINK FAIRY CAKE CUSHION COVER,53.55,21,8,0.0,0.0,0.0,0.0
90123B,TURQUOISE HEART OF GLASS BRACELET,53.42,9,5,0.0,0.0,0.0,0.0
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,53.260000000000005,9,6,11.9,2.0,1.0,0.18181818181818182
90214E,"LETTER ""E"" BLING KEY RING",53.199999999999996,72,30,0.0,0.0,0.0,0.0
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,32,8,24.75,15.0,1.0,0.3191489361702128
90163B,WHITE ROSEBUD & PEARL NECKLACE,52.72,7,5,0.0,0.0,0.0,0.0
90168,2 DAISIES HAIR COMB,52.56,18,12,17.700000000000003,6.0,1.0,0.25
90176D,DIAMANTE NECKLACE PURPLE,52.5,7,4,7.5,1.0,1.0,0.125
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,52.5,38,3,0.0,0.0,0.0,0.0
84842,HELLO SAILOR BATHROOM SET,52.5,14,9,0.0,0.0,0.0,0.0
90138,WHITE/PINK MINI CRYSTALS NECKLACE,52.42,10,7,0.0,0.0,0.0,0.0
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,52.31,10,8,0.0,0.0,0.0,0.0
84927D,LA PALMIERA TILE HOOK,52.25,48,14,4.2,2.0,1.0,0.04
35265,COLOURFUL FLOWER FRUIT BOWL,52.2,17,12,0.0,0.0,0.0,0.0
23196,RETO LEAVES MAGNETIC SHOPPING LIST,52.199999999999996,36,3,18.849999999999998,13.0,3.0,0.2653061224489796
23035,DOORKNOB CERAMIC IVORY,52.199999999999996,36,1,13.049999999999999,9.0,2.0,0.2
85028S,FRENCH CHATEAU SMALL FRUITBOWL,51.599999999999994,24,8,0.0,0.0,0.0,0.0
90205A,LARGE MINT DIAMANTE HAIRSLIDE,51.51,31,16,0.0,0.0,0.0,0.0
84597B,RETRO BROWN BALL ASHTRAY,51.25,41,5,0.0,0.0,0.0,0.0
20910,VINTAGE PHOTO ALBUM PARIS DAYS,50.8,8,3,0.0,0.0,0.0,0.0
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,50.72,53,10,0.0,0.0,0.0,0.0
35916B,BLUE FELT HANGING HEART WITH FLOWER,50.57,75,30,0.0,0.0,0.0,0.0
90018C,SILVER BLACK ORBIT DROP EARRINGS,50.400000000000006,12,9,4.25,1.0,1.0,0.07692307692307693
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,50.400000000000006,24,2,0.0,0.0,0.0,0.0
47348A,FUSCHIA VOILE POINTY SHOE DEC,50.31,97,15,0.0,0.0,0.0,0.0
44242B,PINK FEATHERS CURTAIN,50.28,52,3,0.0,0.0,0.0,0.0
90214D,"LETTER ""D"" BLING KEY RING",49.9,68,32,0.0,0.0,0.0,0.0
90214M,"LETTER ""M"" BLING KEY RING",49.82,60,28,0.0,0.0,0.0,0.0
90180B,PURPLE AMETHYST NECKLACE W TASSEL,49.81,5,5,0.0,0.0,0.0,0.0
23603,SET 10 CARD KRAFT REINDEER 17084,49.800000000000004,20,14,0.0,0.0,0.0,0.0
23197,VEGETABLE MAGNETIC  SHOPPING LIST,49.8,36,3,36.25,25.0,7.0,0.4098360655737705
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,49.760000000000005,10,4,0.0,0.0,0.0,0.0
20667,CHERRY BLOSSOM PURSE,49.69,20,16,0.0,0.0,0.0,0.0
90202B,WHITE ENAMEL FLOWER HAIR TIE,49.65,17,10,17.700000000000003,6.0,1.0,0.2608695652173913
90142D,MOP PENDANT SHELL NECKLACE,49.64,10,4,0.0,0.0,0.0,0.0
90157,RIVIERA NECKLACE,49.59,10,5,0.0,0.0,0.0,0.0
23015,CORDIAL JUG,49.5,6,2,57.75,7.0,3.0,0.5384615384615384
21816,CHRISTMAS TREE T-LIGHT HOLDER,49.3,34,7,0.0,0.0,0.0,0.0
21089,SET/6 GREEN SPRING PAPER CUPS,48.99,233,25,0.0,0.0,0.0,0.0
90038B,GLASS AND PAINTED BEADS BRACELET OL,48.77,13,8,0.0,0.0,0.0,0.0
84497,BUTTONS AND STRIPES NOTEBOOK,48.75,13,7,0.0,0.0,0.0,0.0
90002D,FLOWER BURST SILVER RING CRYSTAL,48.71,13,9,0.0,0.0,0.0,0.0
21720,CAKE SHOP  STICKER SHEET,48.449999999999996,57,8,0.0,0.0,0.0,0.0
DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,48.39,3,2,0.0,0.0,0.0,0.0
84559a,3D SHEET OF DOG STICKERS,48.379999999999995,29,22,0.0,0.0,0.0,0.0
84510E,SET OF 4 GREEN CAROUSEL COASTERS,48.29,34,16,0.0,0.0,0.0,0.0
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,48.209999999999994,29,15,0.0,0.0,0.0,0.0
84402B,PURPLE DRESS JEWELLERY STAND,48.19,61,3,0.0,0.0,0.0,0.0
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,48.06,30,12,0.0,0.0,0.0,0.0
90169,DAISY HAIR COMB,47.839999999999996,19,11,15.299999999999999,6.0,1.0,0.24
90036A,FLOWER GARLAND NECKLACE RED,47.7,6,4,0.0,0.0,0.0,0.0
23539,"WALL ART , LOVES' SECRET",47.6,8,2,0.0,0.0,0.0,0.0
90165B,WHITE ROSEBUD  PEARL EARRINGS,47.43,19,18,0.0,0.0,0.0,0.0
17084J,LOVE POTION MASALA INCENSE,47.25,225,8,0.0,0.0,0.0,0.0
84706F,RED PEONY TABLE CLOCK,47.2,16,10,0.0,0.0,0.0,0.0
84086B,YELLOW/BLUE RETRO RADIO,47.2,16,7,2.95,1.0,1.0,0.058823529411764705
84715,SET OF 6 ICE CREAM SKITTLES,47.2,16,3,0.0,0.0,0.0,0.0
84857B,BLUE MONTE CARLO HANDBAG,46.8,24,1,3.9,2.0,1.0,0.07692307692307693
84750A,PINK SMALL GLASS CAKE STAND,46.8,24,1,52.65,27.0,2.0,0.5294117647058824
